Namespace(batchSize=100, beta1=0.5, cuda=True, dirCheckpoints='/nfs/bigdisk/bsonawane/LightTransfer_Exp/Latent_Space/2_CNN_64//checkpoints/dae-2', dirDataroot='/nfs/bigmind/add_ssd/zhshu/data/Multipie/crops14/', dirImageoutput='/nfs/bigdisk/bsonawane/LightTransfer_Exp/Latent_Space/2_CNN_64//images/train', dirTestingoutput='/nfs/bigdisk/bsonawane/LightTransfer_Exp/Latent_Space/2_CNN_64//images/test', epoch_iter=600, f='', gpu_ids=0, idim=32, imgSize=64, location=0, lr=0.0002, manualSeed=None, modelPath='', nc=3, ndf=32, ngf=32, ngpu=1, niter=25, sdim=16, tdim=16, useDense=True, use_celeba=False, use_dropout=0, use_gpu=True, wdim=128, workers=8, zdim=128)
Random Seed:  9623
No previous model found, initializing model weight.
0
Loading Dataset
Path: ['/nfs/bigmind/add_ssd/zhshu/data/Multipie/crops14/session01_crops14']
Loading: /nfs/bigmind/add_ssd/zhshu/data/Multipie/crops14/session01_crops14 session01
Session:  session01
50190
torch.Size([64, 64, 3]) torch.Size([64, 64, 3])
Path: ['/nfs/bigmind/add_ssd/zhshu/data/Multipie/crops14/session_test_crops14']
Loading: /nfs/bigmind/add_ssd/zhshu/data/Multipie/crops14/session_test_crops14 session_test
Session:  session_test
2100
torch.Size([64, 64, 3]) torch.Size([64, 64, 3])
Dataset Loaded
Log done
Iteration[1312] loss -- all:  0.1119 .. recon:  0.0555 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1313] loss -- all:  0.1142 .. recon:  0.0577 .. tvw: 0.0520 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1314] loss -- all:  0.1142 .. recon:  0.0576 .. tvw: 0.0520 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1315] loss -- all:  0.1145 .. recon:  0.0581 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1316] loss -- all:  0.1162 .. recon:  0.0598 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1317] loss -- all:  0.1145 .. recon:  0.0582 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1318] loss -- all:  0.1223 .. recon:  0.0659 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1319] loss -- all:  0.1187 .. recon:  0.0623 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1320] loss -- all:  0.1200 .. recon:  0.0636 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1321] loss -- all:  0.1142 .. recon:  0.0579 .. tvw: 0.0517 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1322] loss -- all:  0.1135 .. recon:  0.0572 .. tvw: 0.0517 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1323] loss -- all:  0.1189 .. recon:  0.0626 .. tvw: 0.0517 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1324] loss -- all:  0.1162 .. recon:  0.0598 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1325] loss -- all:  0.1122 .. recon:  0.0560 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0002 .. 
Iteration[1326] loss -- all:  0.1239 .. recon:  0.0675 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1327] loss -- all:  0.1160 .. recon:  0.0596 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1328] loss -- all:  0.1137 .. recon:  0.0573 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1329] loss -- all:  0.1167 .. recon:  0.0604 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1330] loss -- all:  0.1126 .. recon:  0.0563 .. tvw: 0.0517 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1331] loss -- all:  0.1141 .. recon:  0.0577 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1332] loss -- all:  0.1133 .. recon:  0.0569 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1333] loss -- all:  0.1125 .. recon:  0.0562 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1334] loss -- all:  0.1114 .. recon:  0.0550 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1335] loss -- all:  0.1113 .. recon:  0.0549 .. tvw: 0.0519 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1336] loss -- all:  0.1132 .. recon:  0.0567 .. tvw: 0.0519 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1337] loss -- all:  0.1187 .. recon:  0.0622 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1338] loss -- all:  0.1141 .. recon:  0.0576 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1339] loss -- all:  0.1167 .. recon:  0.0602 .. tvw: 0.0519 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1340] loss -- all:  0.1128 .. recon:  0.0564 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1341] loss -- all:  0.1112 .. recon:  0.0549 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1342] loss -- all:  0.1176 .. recon:  0.0613 .. tvw: 0.0517 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1343] loss -- all:  0.1148 .. recon:  0.0584 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1344] loss -- all:  0.1132 .. recon:  0.0569 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1345] loss -- all:  0.1151 .. recon:  0.0587 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1346] loss -- all:  0.1151 .. recon:  0.0587 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1347] loss -- all:  0.1121 .. recon:  0.0557 .. tvw: 0.0519 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1348] loss -- all:  0.1155 .. recon:  0.0591 .. tvw: 0.0519 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1349] loss -- all:  0.1148 .. recon:  0.0584 .. tvw: 0.0519 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1350] loss -- all:  0.1139 .. recon:  0.0575 .. tvw: 0.0519 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1351] loss -- all:  0.1127 .. recon:  0.0562 .. tvw: 0.0519 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1352] loss -- all:  0.1153 .. recon:  0.0589 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1353] loss -- all:  0.1178 .. recon:  0.0615 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1354] loss -- all:  0.1159 .. recon:  0.0595 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1355] loss -- all:  0.1157 .. recon:  0.0593 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1356] loss -- all:  0.1191 .. recon:  0.0627 .. tvw: 0.0519 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1357] loss -- all:  0.1210 .. recon:  0.0645 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1358] loss -- all:  0.1148 .. recon:  0.0584 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1359] loss -- all:  0.1144 .. recon:  0.0581 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1360] loss -- all:  0.1117 .. recon:  0.0554 .. tvw: 0.0517 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1361] loss -- all:  0.1179 .. recon:  0.0616 .. tvw: 0.0517 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1362] loss -- all:  0.1133 .. recon:  0.0570 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1363] loss -- all:  0.1147 .. recon:  0.0583 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1364] loss -- all:  0.1175 .. recon:  0.0611 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1365] loss -- all:  0.1135 .. recon:  0.0570 .. tvw: 0.0520 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1366] loss -- all:  0.1136 .. recon:  0.0571 .. tvw: 0.0519 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1367] loss -- all:  0.1171 .. recon:  0.0608 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1368] loss -- all:  0.1133 .. recon:  0.0570 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1369] loss -- all:  0.1133 .. recon:  0.0570 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1370] loss -- all:  0.1143 .. recon:  0.0580 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1371] loss -- all:  0.1127 .. recon:  0.0564 .. tvw: 0.0518 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1372] loss -- all:  0.1119 .. recon:  0.0555 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1373] loss -- all:  0.1127 .. recon:  0.0563 .. tvw: 0.0519 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1374] loss -- all:  0.1114 .. recon:  0.0550 .. tvw: 0.0518 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1375] loss -- all:  0.1113 .. recon:  0.0549 .. tvw: 0.0519 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1376] loss -- all:  0.1111 .. recon:  0.0547 .. tvw: 0.0519 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1377] loss -- all:  0.1160 .. recon:  0.0597 .. tvw: 0.0519 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1378] loss -- all:  0.1109 .. recon:  0.0545 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1379] loss -- all:  0.1134 .. recon:  0.0569 .. tvw: 0.0519 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1380] loss -- all:  0.1143 .. recon:  0.0579 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1381] loss -- all:  0.1139 .. recon:  0.0575 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1382] loss -- all:  0.1138 .. recon:  0.0576 .. tvw: 0.0517 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1383] loss -- all:  0.1148 .. recon:  0.0585 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0002 .. 
Iteration[1384] loss -- all:  0.1169 .. recon:  0.0604 .. tvw: 0.0519 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1385] loss -- all:  0.1128 .. recon:  0.0565 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1386] loss -- all:  0.1126 .. recon:  0.0563 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1387] loss -- all:  0.1143 .. recon:  0.0580 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1388] loss -- all:  0.1157 .. recon:  0.0593 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1389] loss -- all:  0.1126 .. recon:  0.0562 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1390] loss -- all:  0.1122 .. recon:  0.0559 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1391] loss -- all:  0.1158 .. recon:  0.0594 .. tvw: 0.0518 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1392] loss -- all:  0.1138 .. recon:  0.0573 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1393] loss -- all:  0.1117 .. recon:  0.0552 .. tvw: 0.0520 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1394] loss -- all:  0.1158 .. recon:  0.0593 .. tvw: 0.0520 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1395] loss -- all:  0.1157 .. recon:  0.0593 .. tvw: 0.0518 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1396] loss -- all:  0.1166 .. recon:  0.0602 .. tvw: 0.0519 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1397] loss -- all:  0.1110 .. recon:  0.0546 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1398] loss -- all:  0.1138 .. recon:  0.0573 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1399] loss -- all:  0.1134 .. recon:  0.0569 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1400] loss -- all:  0.1127 .. recon:  0.0563 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1401] loss -- all:  0.1183 .. recon:  0.0619 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0004 .. 
Iteration[1402] loss -- all:  0.1138 .. recon:  0.0574 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1403] loss -- all:  0.1102 .. recon:  0.0538 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1404] loss -- all:  0.1089 .. recon:  0.0525 .. tvw: 0.0519 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1405] loss -- all:  0.1162 .. recon:  0.0599 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1406] loss -- all:  0.1111 .. recon:  0.0547 .. tvw: 0.0518 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1407] loss -- all:  0.1149 .. recon:  0.0585 .. tvw: 0.0518 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1408] loss -- all:  0.1125 .. recon:  0.0562 .. tvw: 0.0518 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1409] loss -- all:  0.1144 .. recon:  0.0580 .. tvw: 0.0519 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1410] loss -- all:  0.1144 .. recon:  0.0581 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1411] loss -- all:  0.1139 .. recon:  0.0575 .. tvw: 0.0518 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1412] loss -- all:  0.1132 .. recon:  0.0567 .. tvw: 0.0520 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1413] loss -- all:  0.1131 .. recon:  0.0565 .. tvw: 0.0520 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1414] loss -- all:  0.1151 .. recon:  0.0586 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1415] loss -- all:  0.1131 .. recon:  0.0567 .. tvw: 0.0518 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1416] loss -- all:  0.1143 .. recon:  0.0580 .. tvw: 0.0518 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1417] loss -- all:  0.1096 .. recon:  0.0533 .. tvw: 0.0518 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1418] loss -- all:  0.1097 .. recon:  0.0533 .. tvw: 0.0518 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1419] loss -- all:  0.1168 .. recon:  0.0604 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1420] loss -- all:  0.1124 .. recon:  0.0558 .. tvw: 0.0520 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1421] loss -- all:  0.1126 .. recon:  0.0560 .. tvw: 0.0520 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1422] loss -- all:  0.1156 .. recon:  0.0592 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1423] loss -- all:  0.1131 .. recon:  0.0567 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1424] loss -- all:  0.1149 .. recon:  0.0585 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1425] loss -- all:  0.1124 .. recon:  0.0560 .. tvw: 0.0518 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1426] loss -- all:  0.1141 .. recon:  0.0577 .. tvw: 0.0518 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1427] loss -- all:  0.1123 .. recon:  0.0559 .. tvw: 0.0518 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1428] loss -- all:  0.1144 .. recon:  0.0581 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1429] loss -- all:  0.1129 .. recon:  0.0566 .. tvw: 0.0518 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1430] loss -- all:  0.1119 .. recon:  0.0555 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1431] loss -- all:  0.1186 .. recon:  0.0621 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1432] loss -- all:  0.1128 .. recon:  0.0563 .. tvw: 0.0520 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1433] loss -- all:  0.1145 .. recon:  0.0579 .. tvw: 0.0520 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1434] loss -- all:  0.1219 .. recon:  0.0655 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1435] loss -- all:  0.1105 .. recon:  0.0541 .. tvw: 0.0518 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1436] loss -- all:  0.1105 .. recon:  0.0542 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1437] loss -- all:  0.1176 .. recon:  0.0612 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1438] loss -- all:  0.1140 .. recon:  0.0575 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1439] loss -- all:  0.1152 .. recon:  0.0588 .. tvw: 0.0518 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1440] loss -- all:  0.1123 .. recon:  0.0558 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1441] loss -- all:  0.1109 .. recon:  0.0545 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1442] loss -- all:  0.1116 .. recon:  0.0552 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1443] loss -- all:  0.1109 .. recon:  0.0545 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1444] loss -- all:  0.1107 .. recon:  0.0543 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1445] loss -- all:  0.1098 .. recon:  0.0535 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1446] loss -- all:  0.1113 .. recon:  0.0549 .. tvw: 0.0518 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1447] loss -- all:  0.1123 .. recon:  0.0560 .. tvw: 0.0518 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1448] loss -- all:  0.1128 .. recon:  0.0564 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1449] loss -- all:  0.1113 .. recon:  0.0548 .. tvw: 0.0520 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1450] loss -- all:  0.1121 .. recon:  0.0556 .. tvw: 0.0520 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1451] loss -- all:  0.1125 .. recon:  0.0560 .. tvw: 0.0520 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1452] loss -- all:  0.1131 .. recon:  0.0566 .. tvw: 0.0520 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1453] loss -- all:  0.1137 .. recon:  0.0573 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1454] loss -- all:  0.1127 .. recon:  0.0563 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1455] loss -- all:  0.1133 .. recon:  0.0568 .. tvw: 0.0520 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1456] loss -- all:  0.1120 .. recon:  0.0556 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1457] loss -- all:  0.1123 .. recon:  0.0560 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1458] loss -- all:  0.1102 .. recon:  0.0539 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1459] loss -- all:  0.1119 .. recon:  0.0556 .. tvw: 0.0518 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1460] loss -- all:  0.1110 .. recon:  0.0547 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1461] loss -- all:  0.1101 .. recon:  0.0536 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1462] loss -- all:  0.1116 .. recon:  0.0552 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1463] loss -- all:  0.1127 .. recon:  0.0563 .. tvw: 0.0520 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1464] loss -- all:  0.1173 .. recon:  0.0610 .. tvw: 0.0518 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1465] loss -- all:  0.1117 .. recon:  0.0554 .. tvw: 0.0518 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1466] loss -- all:  0.1136 .. recon:  0.0572 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1467] loss -- all:  0.1129 .. recon:  0.0566 .. tvw: 0.0518 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1468] loss -- all:  0.1099 .. recon:  0.0536 .. tvw: 0.0518 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1469] loss -- all:  0.1116 .. recon:  0.0553 .. tvw: 0.0518 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1470] loss -- all:  0.1096 .. recon:  0.0532 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1471] loss -- all:  0.1102 .. recon:  0.0538 .. tvw: 0.0520 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1472] loss -- all:  0.1132 .. recon:  0.0567 .. tvw: 0.0520 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1473] loss -- all:  0.1113 .. recon:  0.0547 .. tvw: 0.0520 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1474] loss -- all:  0.1122 .. recon:  0.0557 .. tvw: 0.0520 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1475] loss -- all:  0.1089 .. recon:  0.0525 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1476] loss -- all:  0.1160 .. recon:  0.0596 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1477] loss -- all:  0.1119 .. recon:  0.0555 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1478] loss -- all:  0.1104 .. recon:  0.0541 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1479] loss -- all:  0.1094 .. recon:  0.0529 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1480] loss -- all:  0.1106 .. recon:  0.0542 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1481] loss -- all:  0.1143 .. recon:  0.0579 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1482] loss -- all:  0.1117 .. recon:  0.0553 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1483] loss -- all:  0.1100 .. recon:  0.0536 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1484] loss -- all:  0.1094 .. recon:  0.0530 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1485] loss -- all:  0.1137 .. recon:  0.0574 .. tvw: 0.0518 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1486] loss -- all:  0.1125 .. recon:  0.0562 .. tvw: 0.0518 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1487] loss -- all:  0.1123 .. recon:  0.0558 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1488] loss -- all:  0.1115 .. recon:  0.0551 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1489] loss -- all:  0.1124 .. recon:  0.0559 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1490] loss -- all:  0.1154 .. recon:  0.0590 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1491] loss -- all:  0.1144 .. recon:  0.0580 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1492] loss -- all:  0.1111 .. recon:  0.0546 .. tvw: 0.0520 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1493] loss -- all:  0.1139 .. recon:  0.0575 .. tvw: 0.0520 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1494] loss -- all:  0.1129 .. recon:  0.0564 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1495] loss -- all:  0.1106 .. recon:  0.0542 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1496] loss -- all:  0.1116 .. recon:  0.0552 .. tvw: 0.0518 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1497] loss -- all:  0.1107 .. recon:  0.0544 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1498] loss -- all:  0.1139 .. recon:  0.0575 .. tvw: 0.0519 .. br: 0.0043 .. intr_s: 0.0003 .. 
Iteration[1499] loss -- all:  0.1126 .. recon:  0.0563 .. tvw: 0.0518 .. br: 0.0042 .. intr_s: 0.0003 .. 
Iteration[1500] loss -- all:  0.1126 .. recon:  0.0562 .. tvw: 0.0519 .. br: 0.0042 .. intr_s: 0.0003 .. 
